DIVISI;Blok;BLOK_B;T_TANAM;N_BARIS;N_POKOK;OBJECTID;NDRE125;KlassNDRE12025;Ket;;;;;
AME;IV;A12;A012A;2016;29;35;9468;0,407604753;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;29;36;9464;0,342734046;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;30;28;9476;0,375636991;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;30;29;9475;0,348592291;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;30;30;9474;0,37942229;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;30;31;9473;0,390173046;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;30;32;9472;0,361904162;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;30;33;9471;0,350592777;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;30;34;9467;0,373694088;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;30;35;9466;0,408680709;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;30;36;9463;0,424348556;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;31;28;9462;-0;-0;Mati;;;;
AME;IV;A12;A012A;2016;31;29;9461;0,304887483;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;31;30;9460;0,316457836;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;31;31;9459;0,366876001;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;31;32;9458;0,40635034;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;31;33;9457;0,357750415;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;31;34;9456;0,34745441;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;31;35;9455;0,400100804;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;31;36;9383;0,381020594;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;32;4;9454;0,357972356;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;32;29;9453;0,344413071;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;32;30;9452;0,374725043;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;32;31;9451;-0;-0;Sisip;2024;Mati;Mei25;
AME;IV;A12;A012A;2016;32;32;9450;0,403285547;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;32;33;9449;0,404932713;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;32;34;9386;0,412642421;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;32;35;9385;0,376548286;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;32;36;9382;0,478139858;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;33;27;9381;0,32140406;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;33;28;9380;0,316842991;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;33;29;9379;0,340473025;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;33;30;9378;0,318294963;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;33;31;9377;0,386732091;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;33;32;9376;-0;-0;Sisip;2024;Mati;Mei25;
AME;IV;A12;A012A;2016;33;33;9375;0,295640866;Stres;Sangat;Berat;Sisip;Mei24;
AME;IV;A12;A012A;2016;33;34;9374;0,382900338;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;33;35;9373;0,357381159;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;33;36;9372;0,418529375;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;34;28;9282;0,271525122;Stres;Sangat;Berat;Pokok;Utama;
AME;IV;A12;A012A;2016;34;29;9281;0,318069185;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;34;30;9280;0,29087609;Stres;Sangat;Berat;Sisip;Mei24;
AME;IV;A12;A012A;2016;34;31;9279;0,35013033;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;34;32;9278;0,338699938;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;34;33;9277;0,360978638;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;34;34;9276;0,308101327;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;34;35;9273;0,330236981;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;34;36;9274;0,412073314;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;35;27;9271;0,29184267;Stres;Sangat;Berat;Sisip;Mei24;
AME;IV;A12;A012A;2016;35;28;9270;0,353865795;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;35;29;9269;0,292675776;Stres;Sangat;Berat;Sisip;Mei24;
AME;IV;A12;A012A;2016;35;30;9268;0,299068982;Stres;Sangat;Berat;Sisip;Mei24;
AME;IV;A12;A012A;2016;35;31;9267;0,304760883;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;35;32;9266;0,34931198;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;35;33;9265;0,36656;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;35;34;9264;0,370802377;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;35;35;9263;0,359839979;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;35;36;4767;0,403995404;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;36;27;9272;-0;-0;Mati;;;;
AME;IV;A12;A012A;2016;36;28;9262;0,289072643;Stres;Sangat;Berat;Sisip;Mei24;
AME;IV;A12;A012A;2016;36;29;9261;0,31159208;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;36;30;9245;0,330036528;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;36;31;9259;0,279933476;Stres;Sangat;Berat;Sisip;Mei24;
AME;IV;A12;A012A;2016;36;32;9258;0,322248708;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;36;33;9257;0,333849831;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;36;34;9256;0,355455705;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;36;35;9253;0,35475371;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;36;36;9254;0,29123552;Stres;Sangat;Berat;Sisip;Mei24;
AME;IV;A12;A012A;2016;37;26;9214;-0;-0;Mati;;;;
AME;IV;A12;A012A;2016;37;27;9237;0,3056325;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;37;28;9194;0,302550642;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;37;29;9193;0,303570245;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;37;30;9192;0,315125503;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;37;31;9187;0,289591229;Stres;Sangat;Berat;Sisip;Mei24;
AME;IV;A12;A012A;2016;37;32;9242;0,349607424;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;37;33;9240;0,362643131;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;37;34;9229;0,337503002;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;37;35;9228;0,315368353;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;37;36;4768;0,405232951;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;38;27;9251;-0;-0;Mati;;;;
AME;IV;A12;A012A;2016;38;28;9217;0,302504443;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;38;29;9216;0,339841837;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;38;30;9260;0,32767032;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;38;31;9209;-0;-0;Mati;;;;
AME;IV;A12;A012A;2016;38;32;9208;0,318255887;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;38;33;9239;0,287861563;Stres;Sangat;Berat;Sisip;Mei24;
AME;IV;A12;A012A;2016;38;34;9238;0,384830655;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;38;35;9227;0,371064649;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;38;36;9226;0,373127192;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;39;27;9315;-0;-0;Mati;;;;
AME;IV;A12;A012A;2016;39;28;9252;0,353115969;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;39;29;9250;0,324023866;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;39;30;9246;0,353180353;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;39;31;9244;0,340723132;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;39;32;9232;0,413384916;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;39;33;9231;0,37598808;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;39;34;9230;0,385752716;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;39;35;4769;0,382372302;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;39;36;9200;0,397350781;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;40;28;9316;0,307656688;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;40;29;9249;0,356420372;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;40;30;9213;0,322000628;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;40;31;9243;0,311033169;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;40;32;9241;0,334665288;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;40;33;9220;0,386451315;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;40;34;9219;0,3792163;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;40;35;9203;0,381829438;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;40;36;9199;0,415369098;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;41;27;9317;0,296569198;Stres;Sangat;Berat;Sisip;Mei24;
AME;IV;A12;A012A;2016;41;28;9236;0,329184113;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;41;29;9235;0,355248851;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;41;30;9234;0,36050583;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;41;31;9233;0,392465959;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;41;32;9207;0,386601032;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;41;33;9206;0,387611906;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;41;34;9202;0,385152183;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;41;35;9198;0,373408232;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;41;36;9197;0,418655875;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;42;26;9195;0,292011882;Stres;Sangat;Berat;Sisip;Mei24;
AME;IV;A12;A012A;2016;42;27;9337;0,314701175;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;42;28;9225;-0;-0;Mati;;;;
AME;IV;A12;A012A;2016;42;29;9224;0,329265838;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;42;30;9223;0,358288614;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;42;31;9222;0,307620784;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;42;32;9221;0,356941594;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;42;33;9205;0,431536713;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012A;2016;42;34;9204;0,369228485;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;42;35;9201;0,321104439;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;42;36;9196;0,334627438;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;43;26;9338;0,333069244;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;43;27;9314;0,324648477;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;43;28;9247;-0;-0;Mati;;;;
AME;IV;A12;A012A;2016;43;29;9218;0,387495449;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;43;30;9215;0,340129983;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;43;31;9212;0,327362126;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;43;32;9210;0,318139636;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012A;2016;43;33;9186;0,395351056;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;43;34;9185;0,359191567;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012A;2016;43;35;9184;0,385980951;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;43;36;9183;0,347556159;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012A;2016;43;37;9182;0,352250927;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;44;24;9339;0,383581704;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012A;2016;44;25;9313;0,401750943;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012A;2016;44;26;9191;0,381979533;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;44;27;9190;0,356764621;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012A;2016;44;28;9189;0,366156087;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012A;2016;44;29;9188;0,371969357;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012A;2016;44;30;9181;0,332881438;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012A;2016;44;31;9180;0,385640293;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012A;2016;44;32;9179;0,42480802;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012A;2016;44;33;9178;0,398471368;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012A;2016;44;34;9177;0,390037119;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;44;35;9176;0,353360651;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012A;2016;49;32;9248;-0;-0;Mati;;;;
AME;IV;A12;A012B;2018;1;24;9797;0,401362218;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012B;2018;1;25;9799;0,38494897;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;1;26;4765;0,378677227;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;1;27;9795;0,381827621;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;1;28;9793;0,414036546;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;1;29;9791;0,375710393;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;1;30;345939;0,379082362;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;1;31;9789;0,388924546;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;1;32;9788;0,348283499;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;1;33;9787;0,399873574;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;1;34;9786;0,331918851;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;1;35;9641;0,382388567;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;1;36;9638;0,382774139;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;2;24;345934;0,35163937;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;2;25;9798;0,36475448;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;2;26;9796;0,379995128;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;2;27;9794;0,364487584;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;2;28;9792;0,39448515;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;2;29;9790;0,379333958;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;2;30;345938;0,347506756;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;2;31;9785;0,363925648;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;2;32;9784;0,381906145;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;2;33;9783;0,381297589;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;2;34;9782;0,412037127;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;2;35;9640;0,398934771;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;2;36;9639;0,370878704;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;3;24;9772;0,375360984;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;3;25;9773;0,3294649;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;3;26;9774;0,35906115;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;3;27;9775;0,375042959;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;3;28;9776;0,343368734;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;3;29;9755;0,350655066;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;3;30;9777;0,316799562;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012B;2018;3;31;9778;0,360244361;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;3;32;9779;0,388193835;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;3;33;9780;0,400160611;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;3;34;9781;0,362960612;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;3;35;9637;0,396855233;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;3;36;9635;0,362359187;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;4;24;345933;0,345710657;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;4;25;9769;0,379649308;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;4;26;9766;0,37261823;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;4;27;9765;0,342669477;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;4;28;9764;0,357981331;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;4;29;9763;0,352840732;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;4;30;345937;0,375084281;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;4;31;9762;0,390990801;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;4;32;9761;0,416166172;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;4;33;9754;0,372384666;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;4;34;9752;0,362491158;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;4;35;9636;0,419858289;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012B;2018;4;36;9634;0,419372897;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012B;2018;5;25;9767;0,309515284;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;5;26;9760;0,342792613;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;5;27;9759;0,303618858;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;5;28;9758;0,38960042;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;5;29;9757;0,354105966;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;5;30;9756;0,375786013;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;5;31;345936;0,346923143;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;5;32;345935;0,398027136;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;5;33;9753;0,370707686;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;5;34;9751;0,421353671;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;5;35;9633;0,377219637;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;5;36;9632;0,374077553;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;5;37;9631;0,3865848;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;6;24;345932;0,363811443;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;6;25;9749;0,369340023;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;6;26;9748;0,354424868;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;6;27;9747;0,347721567;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;6;28;9750;0,405334345;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;6;29;9746;0,382901018;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;6;30;9745;0,375685363;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;6;31;9744;0,391404362;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;6;32;9743;0,361455507;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;6;33;9742;0,413440918;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012B;2018;6;34;9630;0,404628325;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;6;35;9629;0,379052787;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;6;36;9628;0,403258814;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;7;23;9741;0,331388197;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;7;24;345931;0,290866719;Stres;Sangat;Berat;Sisip;Jul'21;
AME;IV;A12;A012B;2018;7;25;9672;0,32410169;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012B;2018;7;26;9739;0,338725545;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;7;27;9770;0,35795549;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;7;28;9738;0,410855184;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;7;29;9737;0,352711259;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;7;30;9736;0,352667846;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;7;31;9735;0,330924403;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;7;32;9734;0,392831842;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;7;33;9733;0,384506824;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;7;34;4766;0,406017491;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012B;2018;7;35;9627;0,395092559;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;7;36;9626;0,373036018;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;8;23;9740;0,346283494;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;8;24;345930;0,311763611;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;8;25;9732;0,27148532;Stres;Sangat;Berat;Sisip;Jul'21;
AME;IV;A12;A012B;2018;8;26;9731;0,314101197;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;8;27;9730;0,349379954;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;8;28;4764;0,397393475;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;8;29;9729;0,41515564;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;8;30;9728;0,335795588;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;8;31;9727;0,40374856;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;8;32;9726;0,407993798;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;8;33;9725;0,408513063;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;8;34;9623;0,394672128;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;8;35;9622;0,37927045;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;8;36;9620;0,422205162;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012B;2018;9;24;9724;0,345869672;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;9;25;9723;0,357200521;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;9;26;9722;0,309896997;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;9;27;9721;0,399845757;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;9;28;9551;0,330222654;Stres;Berat;Sisip;Mei24;;
AME;IV;A12;A012B;2018;9;29;9720;0,332536904;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;9;30;9719;0,409027956;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012B;2018;9;31;9718;0,390298832;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;9;32;9695;0,437544045;Stres;Sedang;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;9;33;9694;0,401776956;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012B;2018;9;34;9624;0,384672657;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;9;35;9618;0,376147849;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;9;36;9619;0,422308429;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012B;2018;10;24;9717;0,337062533;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;10;25;9716;0,261564534;Stres;Sangat;Berat;Sisip;Jul'21;
AME;IV;A12;A012B;2018;10;26;9715;0,364646833;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;10;27;9714;0,298817782;Stres;Sangat;Berat;Sisip;Jul'21;
AME;IV;A12;A012B;2018;10;28;9713;0,38873521;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;10;29;345929;0,319347166;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;10;30;9712;0,309576032;Stres;Berat;Sisip;Jul'21;;
AME;IV;A12;A012B;2018;10;31;9693;0,377125489;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;10;32;9692;0,410468041;Stres;Sedang;Pokok;Utama;;
AME;IV;A12;A012B;2018;10;33;9685;0,396118419;Stres;Berat;Pokok;Utama;;
AME;IV;A12;A012B;2018;10;34;9625;0,421683029;Stres;Sedang;Sisip;Jul'21;;
